userId,NumRatingsUser,UserRatingPct,UserGroup
775,530,0.01697585680832752,cold
777,293,0.009384766122339554,cold
802,262,0.008391838648644926,cold
812,414,0.013260386261599236,cold
843,79,0.002530363561995989,cold
847,259,0.00829574889312609,cold
856,163,0.00522087671652337,cold
872,246,0.007879359952544473,cold
892,249,0.007975449708063308,cold
903,479,0.015342330964507328,cold
910,309,0.00989724481844001,cold
935,328,0.010505813270059297,cold
955,319,0.010217544003502792,cold
969,193,0.00618177427171172,cold
970,246,0.007879359952544473,cold
971,448,0.014349403490812698,cold
982,548,0.017552395341440534,cold
1001,284,0.00909649685578305,cold
1011,328,0.010505813270059297,cold
1048,242,0.00775124027851936,cold
1052,192,0.006149744353205443,cold
1057,218,0.006982522234368679,cold
1068,300,0.009608975551883503,cold
1085,200,0.0064059837012556695,cold
1093,280,0.008968377181757936,cold
1095,222,0.0071106419083937925,cold
1113,108,0.003459231198678061,cold
1135,219,0.007014552152874958,cold
1140,145,0.004644338183410359,cold
1141,185,0.005925534923661493,cold
1154,201,0.006438013619761947,cold
1155,282,0.009032437018770493,cold
1165,336,0.010762052618109525,cold
1175,216,0.006918462397356122,cold
1185,355,0.011370621069728812,cold
1190,249,0.007975449708063308,cold
1191,116,0.0037154705467282883,cold
1200,430,0.01377286495769969,cold
1222,346,0.011082351803172307,cold
1244,347,0.011114381721678585,cold
1270,230,0.007366881256444018,cold
1288,195,0.006245834108724277,cold
1296,317,0.010153484166490234,cold
1309,232,0.007430941093456577,cold
1323,293,0.009384766122339554,cold
1334,246,0.007879359952544473,cold
1339,221,0.007078611989887514,cold
1350,258,0.008263718974619812,cold
1372,267,0.008551988241176318,cold
1378,243,0.007783270197025637,cold
1411,427,0.013676775202180852,cold
1419,379,0.012139339113879493,cold
1421,380,0.01217136903238577,cold
1433,142,0.004548248427891525,cold
1446,171,0.005477116064573596,cold
1453,223,0.007142671826900071,cold
1494,274,0.008776197670720267,cold
1507,514,0.01646337811222707,cold
1515,220,0.007046582071381237,cold
1516,395,0.012651817809979947,cold
1523,235,0.0075270308489754105,cold
1548,192,0.006149744353205443,cold
1560,324,0.010377693596034184,cold
1566,208,0.006662223049305895,cold
1568,193,0.00618177427171172,cold
1571,292,0.009352736203833277,cold
1588,275,0.008808227589226544,cold
1600,196,0.006277864027230556,cold
1602,172,0.005509145983079875,cold
1608,215,0.006886432478849845,cold
1627,205,0.0065661332937870616,cold
1629,215,0.006886432478849845,cold
1643,198,0.006341923864243112,cold
1644,207,0.006630193130799618,cold
1667,170,0.005445086146067318,cold
1672,316,0.010121454247983957,cold
1678,197,0.006309893945736834,cold
1715,388,0.012427608380435998,cold
1729,276,0.008840257507732823,cold
1741,291,0.009320706285326998,cold
1746,55,0.0017616455178453092,cold
1748,418,0.013388505935624347,cold
1755,287,0.009192586611301885,cold
1763,382,0.012235428869398327,cold
1810,199,0.00637395378274939,cold
1813,245,0.007847330034038194,cold
1815,191,0.006117714434699164,cold
1825,199,0.00637395378274939,cold
1837,186,0.0059575648421677715,cold
1849,501,0.01604698917164545,cold
1854,300,0.009608975551883503,cold
1855,232,0.007430941093456577,cold
1864,320,0.01024957392200907,cold
1876,314,0.0100573944109714,cold
1887,282,0.009032437018770493,cold
1906,336,0.010762052618109525,cold
1908,289,0.009256646448314441,cold
1931,115,0.003683440628222009,cold
1937,127,0.00406779965029735,cold
1942,298,0.009544915714870946,cold
1963,280,0.008968377181757936,cold
1966,373,0.011947159602841822,cold
1972,392,0.012555728054461111,cold
1984,237,0.007591090685987968,cold
2001,273,0.008744167752213988,cold
2004,289,0.009256646448314441,cold
2005,249,0.007975449708063308,cold
2008,185,0.005925534923661493,cold
2024,244,0.007815300115531916,cold
2029,223,0.007142671826900071,cold
2038,327,0.010473783351553018,cold
2047,285,0.009128526774289328,cold
2051,237,0.007591090685987968,cold
2068,202,0.006470043538268226,cold
2071,363,0.01162686041777904,cold
2072,257,0.008231689056113534,cold
2081,287,0.009192586611301885,cold
2082,256,0.008199659137607257,cold
2084,188,0.006021624679180329,cold
2099,414,0.013260386261599236,cold
2107,249,0.007975449708063308,cold
2113,269,0.008616048078188875,cold
2138,285,0.009128526774289328,cold
2147,252,0.008071539463582144,cold
2158,446,0.014285343653800141,cold
2161,321,0.010281603840515349,cold
2171,283,0.009064466937276772,cold
2184,268,0.008584018159682596,cold
2198,224,0.007174701745406349,cold
2209,252,0.008071539463582144,cold
2217,286,0.009160556692795606,cold
2232,433,0.013868954713218523,cold
2242,249,0.007975449708063308,cold
2259,252,0.008071539463582144,cold
2261,514,0.01646337811222707,cold
2269,183,0.005861475086648937,cold
2270,295,0.009448825959352111,cold
2274,195,0.006245834108724277,cold
2289,209,0.006694252967812174,cold
2310,77,0.0024663037249834326,cold
2311,231,0.0073989111749502975,cold
2344,368,0.01178701001031043,cold
2349,312,0.009993334573958844,cold
2352,326,0.01044175343304674,cold
2367,263,0.008423868567151204,cold
2368,205,0.0065661332937870616,cold
2374,261,0.008359808730138647,cold
2378,273,0.008744167752213988,cold
2397,539,0.017264126074884027,cold
2398,290,0.009288676366820719,cold
2428,182,0.005829445168142659,cold
2433,181,0.00579741524963638,cold
2444,230,0.007366881256444018,cold
2483,230,0.007366881256444018,cold
2484,332,0.01063393294408441,cold
2502,239,0.007655150523000524,cold
2507,228,0.007302821419431462,cold
2515,141,0.0045162185093852465,cold
2517,263,0.008423868567151204,cold
2518,237,0.007591090685987968,cold
2544,255,0.008167629219100978,cold
2558,321,0.010281603840515349,cold
2568,318,0.010185514084996513,cold
2606,132,0.004227949242828741,cold
2611,261,0.008359808730138647,cold
2644,227,0.0072707915009251846,cold
2650,164,0.0052529066350296486,cold
2657,418,0.013388505935624347,cold
2661,174,0.005573205820092432,cold
2669,469,0.015022031779444545,cold
2684,202,0.006470043538268226,cold
2702,204,0.0065341033752807825,cold
2711,329,0.010537843188565576,cold
2718,385,0.012331518624917165,cold
2732,222,0.0071106419083937925,cold
2742,179,0.005733355412623824,cold
2756,278,0.00890431734474538,cold
2757,329,0.010537843188565576,cold
2762,348,0.011146411640184864,cold
2772,390,0.012491668217448555,cold
2780,269,0.008616048078188875,cold
2812,203,0.006502073456774503,cold
2843,350,0.01121047147719742,cold
2864,206,0.006598163212293339,cold
2866,298,0.009544915714870946,cold
2868,328,0.010505813270059297,cold
2891,269,0.008616048078188875,cold
2898,210,0.006726282886318453,cold
2903,260,0.008327778811632368,cold
2909,258,0.008263718974619812,cold
2915,328,0.010505813270059297,cold
2925,211,0.00675831280482473,cold
2928,148,0.004740427938929195,cold
2930,325,0.010409723514540462,cold
2942,189,0.006053654597686607,cold
2945,387,0.01239557846192972,cold
2955,211,0.00675831280482473,cold
2959,286,0.009160556692795606,cold
2988,304,0.009737095225908618,cold
3020,211,0.00675831280482473,cold
3029,111,0.0035553209541968962,cold
3031,192,0.006149744353205443,cold
3033,294,0.009416796040845834,cold
3051,145,0.004644338183410359,cold
3086,307,0.009833184981427453,cold
3127,175,0.00560523573859871,cold
3157,237,0.007591090685987968,cold
3163,159,0.0050927570424982565,cold
3171,465,0.014893912105419429,cold
3173,220,0.007046582071381237,cold
3179,291,0.009320706285326998,cold
3184,298,0.009544915714870946,cold
3197,341,0.010922202210640915,cold
3201,249,0.007975449708063308,cold
3207,224,0.007174701745406349,cold
3210,208,0.006662223049305895,cold
3218,364,0.011658890336285317,cold
3236,229,0.007334851337937741,cold
3249,143,0.004580278346397803,cold
3251,232,0.007430941093456577,cold
3257,269,0.008616048078188875,cold
3263,158,0.005060727123991978,cold
3268,284,0.00909649685578305,cold
3269,296,0.00948085587785839,cold
3277,338,0.010826112455122081,cold
3284,399,0.01277993748400506,cold
3289,409,0.013100236669067844,cold
3293,280,0.008968377181757936,cold
3295,267,0.008551988241176318,cold
3318,514,0.01646337811222707,cold
3352,167,0.005348996390548484,cold
3364,256,0.008199659137607257,cold
3397,379,0.012139339113879493,cold
3406,149,0.004772457857435473,cold
3424,275,0.008808227589226544,cold
3428,210,0.006726282886318453,cold
3443,208,0.006662223049305895,cold
3450,304,0.009737095225908618,cold
3457,262,0.008391838648644926,cold
3461,340,0.010890172292134636,cold
3487,487,0.015598570312557554,cold
3490,366,0.011722950173297874,cold
3508,220,0.007046582071381237,cold
3513,328,0.010505813270059297,cold
3514,355,0.011370621069728812,cold
3515,192,0.006149744353205443,cold
3530,215,0.006886432478849845,cold
3540,198,0.006341923864243112,cold
3571,140,0.004484188590878968,cold
3576,441,0.01412519406126875,cold
3589,315,0.010089424329477677,cold
3592,266,0.00851995832267004,cold
3597,182,0.005829445168142659,cold
3618,406,0.013004146913549007,cold
3625,249,0.007975449708063308,cold
3629,487,0.015598570312557554,cold
3651,238,0.007623120604494245,cold
3660,285,0.009128526774289328,cold
3663,281,0.009000407100264216,cold
3664,422,0.01351662560964946,cold
3667,234,0.007495000930469133,cold
3673,206,0.006598163212293339,cold
3676,273,0.008744167752213988,cold
3697,274,0.008776197670720267,cold
3700,210,0.006726282886318453,cold
3704,348,0.011146411640184864,cold
3743,437,0.013997074387243636,cold
3746,247,0.007911389871050752,cold
3761,358,0.011466710825247648,cold
3774,129,0.004131859487309906,cold
3797,347,0.011114381721678585,cold
3827,226,0.0072387615824189054,cold
3846,79,0.002530363561995989,cold
3858,419,0.013420535854130626,cold
3864,431,0.013804894876205965,cold
3890,196,0.006277864027230556,cold
3899,181,0.00579741524963638,cold
3907,492,0.015758719905088946,cold
3916,201,0.006438013619761947,cold
3927,338,0.010826112455122081,cold
3948,384,0.012299488706410885,cold
3971,328,0.010505813270059297,cold
3976,180,0.005765385331130102,cold
3986,302,0.009673035388896061,cold
3990,323,0.010345663677527905,cold
4033,131,0.004195919324322463,cold
4034,351,0.0112425013957037,cold
4038,304,0.009737095225908618,cold
4066,279,0.008936347263251659,cold
4083,277,0.008872287426239103,cold
4084,378,0.012107309195373214,cold
4087,251,0.008039509545075865,cold
4089,293,0.009384766122339554,cold
4114,199,0.00637395378274939,cold
4129,502,0.01607901909015173,cold
4140,190,0.006085684516192885,cold
4150,375,0.012011219439854379,cold
4184,338,0.010826112455122081,cold
4191,347,0.011114381721678585,cold
4215,197,0.006309893945736834,cold
4217,255,0.008167629219100978,cold
4222,473,0.015150151453469657,cold
4244,286,0.009160556692795606,cold
4252,255,0.008167629219100978,cold
4276,381,0.01220339895089205,cold
4284,190,0.006085684516192885,cold
4285,173,0.005541175901586154,cold
4290,280,0.008968377181757936,cold
4295,400,0.012811967402511339,cold
4302,187,0.005989594760674051,cold
4308,374,0.011979189521348101,cold
4309,171,0.005477116064573596,cold
4311,285,0.009128526774289328,cold
4313,253,0.008103569382088421,cold
4331,187,0.005989594760674051,cold
4347,449,0.014381433409318977,cold
4357,268,0.008584018159682596,cold
4358,542,0.017360215830402863,cold
4371,201,0.006438013619761947,cold
4389,297,0.009512885796364669,cold
4417,287,0.009192586611301885,cold
4423,330,0.010569873107071854,cold
4428,297,0.009512885796364669,cold
4450,379,0.012139339113879493,cold
4483,195,0.006245834108724277,cold
4500,303,0.009705065307402339,cold
4507,514,0.01646337811222707,cold
4526,255,0.008167629219100978,cold
4529,535,0.017136006400858914,cold
4531,288,0.009224616529808162,cold
4548,182,0.005829445168142659,cold
4551,207,0.006630193130799618,cold
4563,199,0.00637395378274939,cold
4575,281,0.009000407100264216,cold
4581,280,0.008968377181757936,cold
4587,215,0.006886432478849845,cold
4594,485,0.015534510475544995,cold
4598,411,0.013164296506080399,cold
4600,315,0.010089424329477677,cold
4605,152,0.004868547612954309,cold
4607,179,0.005733355412623824,cold
4629,239,0.007655150523000524,cold
4634,291,0.009320706285326998,cold
4641,283,0.009064466937276772,cold
4660,201,0.006438013619761947,cold
4677,369,0.01181903992881671,cold
4696,514,0.01646337811222707,cold
4745,169,0.005413056227561041,cold
4748,367,0.011754980091804153,cold
4759,362,0.01159483049927276,cold
4760,290,0.009288676366820719,cold
4769,283,0.009064466937276772,cold
4772,254,0.0081355993005947,cold
4786,256,0.008199659137607257,cold
4793,211,0.00675831280482473,cold
4822,241,0.007719210360013081,cold
4829,122,0.003907650057765958,cold
4831,323,0.010345663677527905,cold
4855,270,0.008648077996695152,cold
4866,251,0.008039509545075865,cold
4884,313,0.010025364492465121,cold
4914,375,0.012011219439854379,cold
4924,293,0.009384766122339554,cold
4937,261,0.008359808730138647,cold
4955,235,0.0075270308489754105,cold
4965,224,0.007174701745406349,cold
4967,422,0.01351662560964946,cold
4968,368,0.01178701001031043,cold
4974,238,0.007623120604494245,cold
4989,217,0.006950492315862401,cold
4999,256,0.008199659137607257,cold
5007,142,0.004548248427891525,cold
5036,289,0.009256646448314441,cold
5041,216,0.006918462397356122,cold
5043,237,0.007591090685987968,cold
5046,241,0.007719210360013081,cold
5063,348,0.011146411640184864,cold
5070,195,0.006245834108724277,cold
5074,200,0.0064059837012556695,cold
5076,337,0.010794082536615802,cold
5080,256,0.008199659137607257,cold
5084,347,0.011114381721678585,cold
5092,254,0.0081355993005947,cold
5102,328,0.010505813270059297,cold
5107,254,0.0081355993005947,cold
5110,161,0.005156816879510813,cold
5137,349,0.011178441558691143,cold
5138,236,0.00755906076748169,cold
5155,429,0.01374083503919341,cold
5157,338,0.010826112455122081,cold
5178,191,0.006117714434699164,cold
5195,327,0.010473783351553018,cold
5209,237,0.007591090685987968,cold
5216,288,0.009224616529808162,cold
5225,198,0.006341923864243112,cold
5231,290,0.009288676366820719,cold
5276,171,0.005477116064573596,cold
5303,340,0.010890172292134636,cold
5314,405,0.012972116995042731,cold
5329,214,0.006854402560343566,cold
5337,214,0.006854402560343566,cold
5347,235,0.0075270308489754105,cold
5348,254,0.0081355993005947,cold
5352,354,0.011338591151222535,cold
5353,161,0.005156816879510813,cold
5360,254,0.0081355993005947,cold
5375,160,0.005124786961004535,cold
5382,267,0.008551988241176318,cold
5384,259,0.00829574889312609,cold
5393,417,0.01335647601711807,cold
5403,261,0.008359808730138647,cold
5412,265,0.00848792840416376,cold
5416,156,0.004996667286979422,cold
5450,234,0.007495000930469133,cold
5453,224,0.007174701745406349,cold
5466,269,0.008616048078188875,cold
5468,226,0.0072387615824189054,cold
5475,371,0.011883099765829266,cold
5482,253,0.008103569382088421,cold
5483,336,0.010762052618109525,cold
5503,289,0.009256646448314441,cold
5504,242,0.00775124027851936,cold
5506,369,0.01181903992881671,cold
5513,206,0.006598163212293339,cold
5518,337,0.010794082536615802,cold
5531,160,0.005124786961004535,cold
5544,319,0.010217544003502792,cold
5546,198,0.006341923864243112,cold
5565,184,0.005893505005155215,cold
5570,222,0.0071106419083937925,cold
5576,468,0.014990001860938266,cold
5604,169,0.005413056227561041,cold
5606,252,0.008071539463582144,cold
5613,270,0.008648077996695152,cold
5621,195,0.006245834108724277,cold
5622,130,0.004163889405816184,cold
5623,414,0.013260386261599236,cold
5691,217,0.006950492315862401,cold
5695,194,0.006213804190217999,cold
5698,235,0.0075270308489754105,cold
5706,352,0.011274531314209977,cold
5725,382,0.012235428869398327,cold
5726,371,0.011883099765829266,cold
5730,317,0.010153484166490234,cold
5743,254,0.0081355993005947,cold
5749,397,0.012715877646992502,cold
5768,463,0.014829852268406874,cold
5784,372,0.011915129684335543,cold
5791,314,0.0100573944109714,cold
5814,220,0.007046582071381237,cold
5825,225,0.007206731663912628,cold
5827,207,0.006630193130799618,cold
5832,271,0.008680107915201431,cold
5843,491,0.015726689986582665,cold
5878,269,0.008616048078188875,cold
5900,321,0.010281603840515349,cold
5904,323,0.010345663677527905,cold
5922,171,0.005477116064573596,cold
5929,327,0.010473783351553018,cold
5952,225,0.007206731663912628,cold
5954,361,0.011562800580766483,cold
5960,320,0.01024957392200907,cold
5995,324,0.010377693596034184,cold
6000,264,0.008455898485657483,cold
6002,208,0.006662223049305895,cold
6021,228,0.007302821419431462,cold
6030,142,0.004548248427891525,cold
6034,341,0.010922202210640915,cold
6039,223,0.007142671826900071,cold
6052,173,0.005541175901586154,cold
6057,196,0.006277864027230556,cold
6059,185,0.005925534923661493,cold
6060,224,0.007174701745406349,cold
6093,172,0.005509145983079875,cold
6095,188,0.006021624679180329,cold
6099,525,0.01681570721579613,cold
6108,267,0.008551988241176318,cold
6111,299,0.009576945633377226,cold
6112,434,0.013900984631724803,cold
6114,231,0.0073989111749502975,cold
6132,246,0.007879359952544473,cold
6141,335,0.010730022699603246,cold
6145,192,0.006149744353205443,cold
6152,231,0.0073989111749502975,cold
6166,340,0.010890172292134636,cold
6175,344,0.01101829196615975,cold
6207,250,0.008007479626569586,cold
6232,428,0.013708805120687131,cold
6233,200,0.0064059837012556695,cold
6236,250,0.008007479626569586,cold
6255,162,0.005188846798017092,cold
6314,414,0.013260386261599236,cold
6318,204,0.0065341033752807825,cold
6333,245,0.007847330034038194,cold
6349,335,0.010730022699603246,cold
6366,420,0.013452565772636906,cold
6369,329,0.010537843188565576,cold
6373,480,0.015374360883013603,cold
6387,261,0.008359808730138647,cold
6388,251,0.008039509545075865,cold
6390,179,0.005733355412623824,cold
6418,396,0.012683847728486224,cold
6429,103,0.0032990816061466695,cold
6431,244,0.007815300115531916,cold
6447,410,0.013132266587574123,cold
6449,174,0.005573205820092432,cold
6465,169,0.005413056227561041,cold
6540,240,0.007687180441506802,cold
6569,269,0.008616048078188875,cold
6578,383,0.012267458787904606,cold
6597,211,0.00675831280482473,cold
6602,163,0.00522087671652337,cold
6624,225,0.007206731663912628,cold
6630,400,0.012811967402511339,cold
6636,479,0.015342330964507328,cold
6715,181,0.00579741524963638,cold
6719,457,0.014637672757369203,cold
6722,340,0.010890172292134636,cold
6739,301,0.009641005470389782,cold
6743,354,0.011338591151222535,cold
6814,258,0.008263718974619812,cold
6824,278,0.00890431734474538,cold
6843,269,0.008616048078188875,cold
6861,262,0.008391838648644926,cold
6873,453,0.01450955308334409,cold
6880,326,0.01044175343304674,cold
6881,353,0.011306561232716256,cold
6889,246,0.007879359952544473,cold
6904,191,0.006117714434699164,cold
6915,141,0.0045162185093852465,cold
6917,269,0.008616048078188875,cold
6921,474,0.015182181371975936,cold
6964,304,0.009737095225908618,cold
6976,493,0.015790749823595223,cold
6978,454,0.014541583001850369,cold
6988,276,0.008840257507732823,cold
7010,242,0.00775124027851936,cold
7032,182,0.005829445168142659,cold
7036,360,0.011530770662260204,cold
7038,265,0.00848792840416376,cold
7051,420,0.013452565772636906,cold
7132,252,0.008071539463582144,cold
7148,228,0.007302821419431462,cold
7159,430,0.01377286495769969,cold
7172,211,0.00675831280482473,cold
7185,225,0.007206731663912628,cold
7188,289,0.009256646448314441,cold
7201,477,0.01527827112749477,cold
7217,183,0.005861475086648937,cold
7232,355,0.011370621069728812,cold
7243,374,0.011979189521348101,cold
7266,195,0.006245834108724277,cold
7286,304,0.009737095225908618,cold
7289,318,0.010185514084996513,cold
7294,326,0.01044175343304674,cold
7321,455,0.014573612920356645,cold
7348,352,0.011274531314209977,cold
7370,443,0.014189253898281308,cold
7371,263,0.008423868567151204,cold
7377,270,0.008648077996695152,cold
7390,313,0.010025364492465121,cold
7434,340,0.010890172292134636,cold
7438,275,0.008808227589226544,cold
7443,297,0.009512885796364669,cold
7469,344,0.01101829196615975,cold
7472,303,0.009705065307402339,cold
7487,311,0.009961304655452564,cold
7496,227,0.0072707915009251846,cold
7498,314,0.0100573944109714,cold
7531,177,0.005669295575611267,cold
7545,272,0.00871213783370771,cold
7547,213,0.006822372641837287,cold
7554,440,0.014093164142762474,cold
7557,208,0.006662223049305895,cold
7571,153,0.004900577531460587,cold
7577,275,0.008808227589226544,cold
7590,251,0.008039509545075865,cold
7633,329,0.010537843188565576,cold
7639,151,0.004836517694448031,cold
7640,185,0.005925534923661493,cold
7648,306,0.009801155062921174,cold
7653,312,0.009993334573958844,cold
7655,242,0.00775124027851936,cold
7693,306,0.009801155062921174,cold
7699,442,0.014157223979775028,cold
7707,245,0.007847330034038194,cold
7723,282,0.009032437018770493,cold
7724,212,0.006790342723331009,cold
7738,188,0.006021624679180329,cold
7744,140,0.004484188590878968,cold
7754,187,0.005989594760674051,cold
7759,231,0.0073989111749502975,cold
7784,379,0.012139339113879493,cold
7791,38,0.0012171369032385772,cold
7802,200,0.0064059837012556695,cold
7820,174,0.005573205820092432,cold
7828,493,0.015790749823595223,cold
7833,195,0.006245834108724277,cold
7835,324,0.010377693596034184,cold
7836,167,0.005348996390548484,cold
7850,227,0.0072707915009251846,cold
7858,541,0.017328185911896585,cold
7880,254,0.0081355993005947,cold
7882,264,0.008455898485657483,cold
7899,410,0.013132266587574123,cold
7916,273,0.008744167752213988,cold
7929,84,0.002690513154527381,cold
7937,241,0.007719210360013081,cold
7940,282,0.009032437018770493,cold
7954,302,0.009673035388896061,cold
7963,241,0.007719210360013081,cold
7989,280,0.008968377181757936,cold
7996,238,0.007623120604494245,cold
8019,221,0.007078611989887514,cold
8032,294,0.009416796040845834,cold
8053,296,0.00948085587785839,cold
8060,287,0.009192586611301885,cold
8067,217,0.006950492315862401,cold
8082,327,0.010473783351553018,cold
8083,258,0.008263718974619812,cold
8084,251,0.008039509545075865,cold
8098,150,0.0048044877759417515,cold
8128,135,0.004324038998347576,cold
8144,279,0.008936347263251659,cold
8152,414,0.013260386261599236,cold
8172,252,0.008071539463582144,cold
8173,268,0.008584018159682596,cold
8188,229,0.007334851337937741,cold
8197,338,0.010826112455122081,cold
8207,201,0.006438013619761947,cold
8213,214,0.006854402560343566,cold
8218,318,0.010185514084996513,cold
8221,285,0.009128526774289328,cold
8224,390,0.012491668217448555,cold
8229,247,0.007911389871050752,cold
8249,243,0.007783270197025637,cold
8258,310,0.009929274736946287,cold
8297,237,0.007591090685987968,cold
8310,287,0.009192586611301885,cold
8337,254,0.0081355993005947,cold
8364,355,0.011370621069728812,cold
8391,246,0.007879359952544473,cold
8405,600,0.019217951103767006,cold
8410,259,0.00829574889312609,cold
8412,320,0.01024957392200907,cold
8418,85,0.002722543073033659,cold
8438,262,0.008391838648644926,cold
8441,408,0.013068206750561565,cold
8449,322,0.010313633759021626,cold
8459,334,0.010697992781096968,cold
8488,274,0.008776197670720267,cold
8498,261,0.008359808730138647,cold
8499,264,0.008455898485657483,cold
8503,278,0.00890431734474538,cold
8505,249,0.007975449708063308,cold
8514,175,0.00560523573859871,cold
8538,197,0.006309893945736834,cold
8541,419,0.013420535854130626,cold
8561,256,0.008199659137607257,cold
8568,402,0.012876027239523894,cold
8575,257,0.008231689056113534,cold
8584,321,0.010281603840515349,cold
8592,281,0.009000407100264216,cold
8596,221,0.007078611989887514,cold
8601,202,0.006470043538268226,cold
8608,344,0.01101829196615975,cold
8609,266,0.00851995832267004,cold
8623,214,0.006854402560343566,cold
8636,313,0.010025364492465121,cold
8644,324,0.010377693596034184,cold
8647,372,0.011915129684335543,cold
8652,225,0.007206731663912628,cold
8655,91,0.0029147225840713293,cold
8660,250,0.008007479626569586,cold
8674,294,0.009416796040845834,cold
8691,177,0.005669295575611267,cold
8703,244,0.007815300115531916,cold
8713,246,0.007879359952544473,cold
8739,389,0.012459638298942276,cold
8761,283,0.009064466937276772,cold
8762,194,0.006213804190217999,cold
8784,368,0.01178701001031043,cold
8788,189,0.006053654597686607,cold
8805,411,0.013164296506080399,cold
8807,214,0.006854402560343566,cold
8828,255,0.008167629219100978,cold
8878,167,0.005348996390548484,cold
8882,265,0.00848792840416376,cold
8891,261,0.008359808730138647,cold
8924,404,0.012940087076536452,cold
8932,472,0.01511812153496338,cold
8962,214,0.006854402560343566,cold
8963,448,0.014349403490812698,cold
8966,522,0.016719617460277295,cold
8979,259,0.00829574889312609,cold
9032,348,0.011146411640184864,cold
9034,370,0.011851069847322987,cold
9042,216,0.006918462397356122,cold
9087,530,0.01697585680832752,cold
9107,326,0.01044175343304674,cold
9109,315,0.010089424329477677,cold
9116,494,0.015822779742101504,cold
9118,242,0.00775124027851936,cold
9121,300,0.009608975551883503,cold
9129,238,0.007623120604494245,cold
9145,492,0.015758719905088946,cold
9148,169,0.005413056227561041,cold
9156,367,0.011754980091804153,cold
9158,335,0.010730022699603246,cold
9160,239,0.007655150523000524,cold
9170,224,0.007174701745406349,cold
9175,294,0.009416796040845834,cold
9197,305,0.009769125144414895,cold
9199,254,0.0081355993005947,cold
9207,301,0.009641005470389782,cold
9230,289,0.009256646448314441,cold
9231,232,0.007430941093456577,cold
9266,238,0.007623120604494245,cold
9267,353,0.011306561232716256,cold
9272,249,0.007975449708063308,cold
9278,224,0.007174701745406349,cold
9291,342,0.010954232129147192,cold
9300,268,0.008584018159682596,cold
9359,270,0.008648077996695152,cold
9362,341,0.010922202210640915,cold
9389,287,0.009192586611301885,cold
9390,263,0.008423868567151204,cold
9403,298,0.009544915714870946,cold
9406,231,0.0073989111749502975,cold
9410,341,0.010922202210640915,cold
9422,217,0.006950492315862401,cold
9446,446,0.014285343653800141,cold
9454,234,0.007495000930469133,cold
9471,254,0.0081355993005947,cold
9485,263,0.008423868567151204,cold
9490,306,0.009801155062921174,cold
9497,303,0.009705065307402339,cold
9511,223,0.007142671826900071,cold
9514,339,0.010858142373628359,cold
9521,290,0.009288676366820719,cold
9544,553,0.017712544933971924,cold
9545,476,0.01524624120898849,cold
9562,484,0.01550248055703872,cold
9572,359,0.011498740743753927,cold
9577,328,0.010505813270059297,cold
9579,396,0.012683847728486224,cold
9628,311,0.009961304655452564,cold
9645,203,0.006502073456774503,cold
9649,353,0.011306561232716256,cold
9650,275,0.008808227589226544,cold
9690,392,0.012555728054461111,cold
9720,401,0.012843997321017615,cold
9736,175,0.00560523573859871,cold
9753,191,0.006117714434699164,cold
9790,359,0.011498740743753927,cold
9795,331,0.010601903025578133,cold
9797,231,0.0073989111749502975,cold
9798,207,0.006630193130799618,cold
